職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
【採線上面談】User Experience Researcher 使用者經驗研究員(台北),新加坡商鈦坦科技股份有限公司台灣分公司,台北市南港區,待遇面議,//www.104.com.tw/job/73qxd?jobsource=hotjob_chr,"看了太多以「UX/UI Designer」為 Title 的職缺嗎？
我們正在尋找專職的User Experience Researcher

【工作內容】
在鈦坦的UXR會碰到大量的行為資料數據，需要透過邏輯的分析去了解使用者的行為並發掘潛在的問題，且透過質化研究去挖掘使用者的行為目的與心理預期，進而提供產品建議。

根據公司的營運方向，幫助公司了解使用者狀況、痛點和需求，進而衍生產品競爭力及機會點。除此之外，工作過程中將與UI設計師/工程師/Product Owner等不同專業的夥伴合作，共同創造出好的顧客旅程以及激盪創造出具有良好使用體驗的產品，甚至是有吸引力的產品。
如果你認同且符合我們對於User Experience Researcher期望，趕緊將你的履歷寄來吧!


【Qualification】
1. 具備規劃嚴謹研究計畫的能力，並貼近現實狀況/需求。
2. 熟悉UX質量化研究方法，並能精準的執行研究計畫與分析資料與數據
3. 能獨立自主作業，對工作內容抱有熱情，願意主動溝通
4. 溝通能力強，具有邏輯思維

【Experience】
1. 在軟體產業有三年以上的使用者經驗研究的工作經驗
2. 有從執行研究到自行設計(wireframe, IA, flow)的專案經驗（不包括視覺設計）

【Personality Traits / Characteristics】
1. 勇於提出自己的看法，願意聆聽他人並溝通進而消彌歧異
2. 敏銳的觀察力，確實的執行力，獨立自主的工作能力
3. 面對各種挑戰，虛心聆聽並獨立思辨。
4. 對事物保有好奇心，樂於學習新事物
",大學以上,不拘,[]," 1. 具備追蹤與撈取數據能力，如懂得使用Google Tag Manager, 資料庫/SQL
2. 可用英文進行溝通與開會尤佳
3. ⾯試時請攜帶過往⼯作案例以便分享 (未準備者將不予錄取，請⾯試者特別留意)

 "
固定日班_製造作業員(零件組裝)_中壢,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,桃園市中壢區,"月薪26,000~30,000元",//www.104.com.tw/job/7hrwo?jobsource=hotjob_chr,"按讚並追蹤""台達Delta Career""FB粉絲專頁，讓您更快掌握台達職缺脈動！
https://www.facebook.com/deltacareer

1.配合主管排班，重覆執行電子儀器設備某部份的裝配、配線組合工作。
2.此職缺會視工作需求短期調派平鎮廠區工作。

【薪資福利】
1. 享有年終及年中績效獎金，年薪上看16個月
2. 設備完善的員工餐廳與用餐補助
3. 享有年度員工旅遊假及旅遊補助及各項福利金補助
4. 台達特約醫院體檢免費",高中、專科、大學,工業工程相關、電機電子工程相關、機械工程相關,[],"Excel;Outlook;PowerPoint				
1.	電子產品組裝經驗
2.	基本電腦文書處理能力
3.     有電子廠工作經驗尤佳
"
固定日班 組裝作業員(自動化設備)_中壢,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,桃園市中壢區,"月薪26,000~31,000元",//www.104.com.tw/job/7hth3?jobsource=hotjob_chr,"按讚並追蹤""台達Delta Career""FB粉絲專頁，讓您更快掌握台達職缺脈動！
https://www.facebook.com/deltacareer

1. 配合主管排班，重覆執行電子儀器設備某部份的組裝搬運、測試工作。
2. 組裝設備/機電整合經驗者優先錄取

【薪資福利】
1. 享有年終及年中績效獎金，年薪上看16個月
2. 滿半年享久任獎金
3. 設備完善的員工餐廳與用餐補助
4. 享有年度員工旅遊假及旅遊補助及各項福利金補助
5. 台達特約醫院體檢免費",高中、專科、大學,工業工程相關、電機電子工程相關、機械工程相關,[]," Excel;Outlook;PowerPoint				
1.	電子產品組裝經驗
2.	基本電腦文書處理能力
3.     有電子廠工作經驗尤佳
 "
【採線上面談】Software Engineer／Programmer 軟體工程師(台北),新加坡商鈦坦科技股份有限公司台灣分公司,台北市南港區,"月薪50,000~75,000元",//www.104.com.tw/job/3ypjf?jobsource=hotjob_chr,"你所追求的工作是什麼？是寫【程式】，還是打造會讓你感到驕傲的【產品】?

在鈦坦，我們稱呼工程師為「產品開發者」（PD, Product Developer），我們不僅單純的寫【程式】把功能完成，並且考慮到效能、安全、使用性、維護成本、以及花費的資源與時間等因素所造成的影響。 在分析及評估所有影響要素後，達到客戶滿意的產出，才是我們對開發【產品】的要求！

你一定聽過敏捷式開發，但是你真正了解什麼是敏捷式開發嗎？
是很快速的把程式寫完？還是只是一堆似懂非懂的名詞？
如果你／妳自認具備【熱忱】、【追求極致】、【樂於團隊合作】的特質，
我們歡迎你／妳一起加入鈦坦科技的開發團隊
在這個大家庭裡，你將會在專業敏捷開發顧問的協助下
學習到敏捷式開發的精髓，並且實際運用敏捷開發的框架，與團隊一起打造極致的產品。 
我們堅信：沒有最好，只有更好！

•	依據客戶的需求，開發並維護高效能、高安全性、使用者易用的網站應用程式。
•	整合網站應用程式至資料庫導向或 API 導向的後台系統。
•	提供 24x7 的技術支援。
•	開發、改善所有軟體產品，並提供維護所需的所有必要文件。
•	Familiar in server side languages (C# .Net).
•	Familiar in ECMA Script, AJAX.
•	Familiar in Object-Oriented Language.
•	Familiar in SQL-92 databases (Microsoft SQL server).
•	Microsoft SQL Server 2012",不拘,不拘,[],敏捷開發
【採線上面談】Full Stack Developer 全端工程師,新加坡商鈦坦科技股份有限公司台灣分公司,台北市南港區,"月薪50,000~70,000元",//www.104.com.tw/job/714qd?jobsource=hotjob_chr,"【新戰力募集】Full Stack Developer 全端工程師

工作內容:
Technique enthusiasts:
希望你是一位熱愛研究技術，有學習熱情，面對眾多考驗也能不畏艱難的投入， 我們有專門的UI/UX在產品設計與研究，讓你可以更專注在產品開發上。

Producers of fun:
每一個人都是樂趣的製造者，我們期許你將創意投入在產品上，追求更好的客戶體驗，有好的想法，隨時可以提出並且嘗試與實踐。

Problem solving:
我們不缺發現問題的人，但我們很缺解決問題的人，想要的工作環境由自己創造，用技術解決問題是我們的樂趣！

Team working:
專注在開發的你，更須注重與同事的協作，如果你善於溝通，那鈦坦會是你很好發揮的舞台，我們不排斥cross-function ，但我們更注重cross-learning。

Being adaptive: 發現問題，然後快速的修正迭代，我們崇尚敏捷開發，落實inspect and adapt，我們不害怕失敗，怕的是因為害怕失敗而不願意嘗試。

會的不用多，有信心解決問題就好！這裡會是最適合你的環境！

職務說明:
- 依據客戶及商業的需求，開發並維護高效能、高安全性、使用者易用的Web應用程式。
- 整合網站應用程式至資料庫導向或 API 導向的後台系統。
- 開發、改善及維運所有軟體產品與基礎建設，並提供維護所需的所有必要文件。",不拘,不拘,[],"• Familiar in server side languages (C# .Net).
• Familiar in ECMA Script, AJAX.
• Familiar in Object-Oriented Language.
• Familiar in SQL command (CRUD)."
【固定日班】目檢作業員_航太軍規產品(中壢),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,桃園市中壢區,"月薪26,000~30,000元",//www.104.com.tw/job/72qtz?jobsource=hotjob_chr,"按讚並追蹤""台達Delta Career""FB粉絲專頁，讓您更快掌握台達職缺脈動！
https://www.facebook.com/deltacareer

1. 在生產線上，配合生產線作業的移動速度，重覆執行產品某部分的裝配組合工作。
2. 此工作可能會適當地變換內容，在職者要熟悉一種以上不同之裝配工作。例如從事印刷、電子零件組裝...等工作之作業員。
3. 大部分工作需使用顯微鏡、放大鏡。

*平日晚上與週六有經常性加班",高中、專科,不拘,[],"1. 個性主動積極、細心度高。
2. 需配合加班
3. 大部分工作需使用顯微鏡、放大鏡"
【採線上面談】Software Engineer / Programmer 軟體工程師 (台中市政府旁),新加坡商鈦坦科技股份有限公司台灣分公司,台中市西屯區,待遇面議,//www.104.com.tw/job/494fw?jobsource=hotjob_chr,"你所追求的工作是什麼？是寫【程式】，還是打造會讓你感到驕傲的【產品】?

在鈦坦，我們稱呼工程師為「產品開發者」（PD, Product Developer），我們不僅單純的寫【程式】把功能完成，並且考慮到效能、安全、使用性、維護成本、以及花費的資源與時間等因素所造成的影響。 在分析及評估所有影響要素後，達到客戶滿意的產出，才是我們對開發【產品】的要求！

你一定聽過敏捷式開發，但是你真正了解什麼是敏捷式開發嗎？
是很快速的把程式寫完？還是只是一堆似懂非懂的名詞？
如果你／妳自認具備【熱忱】、【追求極致】、【樂於團隊合作】的特質，
我們歡迎你／妳一起加入鈦坦科技的開發團隊
在這個大家庭裡，你將會在專業敏捷開發顧問的協助下
學習到敏捷式開發的精髓，並且實際運用敏捷開發的框架，與團隊一起打造極致的產品。 
我們堅信：沒有最好，只有更好！

Qualification
1.	依據客戶的需求，開發並維護高效能、高安全性、使用者易用的網站應用程式。 
2.	整合網站應用程式至資料庫導向或 API 導向的後台系統。
3.	可配合 24x7 的技術支援輪班, 協助客戶排除系統問題。
4.	開發、改善所有軟體產品，並提供維護所需的所有必要文件

• 此職缺在台中面試。
• 面試請附上作品集。",高中、專科,不拘,"['ASP.NET', 'C#', 'MS SQL', 'JavaScript', 'jQuery']"," Experience
1.	年資：不限
2.	熟悉web-based development

Skills
1.	Familiar in ASP.NET and C#. (ASP.NET Core plus)
2.	Familiar in Frontend technology ( JavaScript, JQuery, Vue.js )
3.	Familiar in SQL-92 databases ( Microsoft SQL server 2014 and above )
4.	Familiar in automation test.
5.	Experience in web-based development.

[Nice to have]
1.	Familiar in Docker/K8S
2.	Familiar in CI/CD
3.	Experience design and build up a system from scratch

Personality Traits / Characteristics
1.	對學習新技術有熱忱，願意分享
2.	良好的溝通協調能力 "
資料科學家,開元食品工業股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7mpnd?jobsource=jolist_c_relevance,"1. 使用各種資料科學技術，包括機器學習、數據可視化、統計等，幫助企業解決各個領域的問題。
2. 設計、開發和維護可擴展的自動化機器學習和應用程序，使用戶能夠提取有價值的結果。
3. 構建新的和增強現有工具，以加強資料科學團隊的內部工具。
4. 與資料科學家、產品經理、業務部門等不同角色密切合作。
",大學、碩士,資訊工程相關、統計學相關、數理統計相關,"['Python', 'MS SQL', 'MySQL', 'Tableau']","1.3年機器學習、深度學習或數據分析之相關經驗
2.熟悉資料科學相關技術，如R, Python, SQL, TensorFlow等
3.熱愛學習、喜歡研究新的量化分析方法，並將之用於解決問題。
4.具備Tableau使用經驗尤佳
"
資料科學家,台灣資料科學股份有限公司,台北市內湖區,"月薪38,000~88,000元",//www.104.com.tw/job/758ll?jobsource=jolist_c_relevance,"期待有想法有衝勁的夥伴能夠加入我們。

(1). 建構數據分析環境，並運用Python分析。
(2). 以機器、深度學習與統計分析等最佳化研究與開發。
(3). 規劃數據模型，進行統計與分析，開發資料視覺化圖表。
(4). 數據研究報告撰寫。
(5). 開發及設計BI分析報表。
(6). 協助專案研發與新技術的導入。
(7). 對學習新技術具有熱情，具備良好的溝通及團隊合作能力。
(8). 其他主管交辦事項。

",大學、碩士,資訊工程相關、統計學相關、數理統計相關,"['Python', 'MS SQL', 'MySQL', 'Power BI\u200b']","(1). 熟智慧物聯、智慧零售和金融科技產業者佳。
(2). 具備數據視覺化經驗者佳。
(3). 具備資料庫分析經驗者佳。
(4). 精通統計理論相關知識，並有數據分析實際經驗。
(5). 喜歡主動閱讀國內外AI或大數據分析相關的論文、專利或相關新知者佳。
(6.) 對數據資料有敏感度且有熱情。
(7). 熟悉基礎git版本控制。
(8). 能閱讀英文文件加分。
持有經濟部能力鑑定(iPAS)證書者優先面試! BDA

"
資料科學家,騰創數析股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7nuse?jobsource=jolist_c_relevance,"✅ 公司簡介

「騰創數析」係由零售解決方案領導廠商「騰雲科技」與資料科學團隊「創代科技」共同成立。結合雙方在數據匯流與整合分析之專業優勢，將持續以資料科學為服務核心，為企業及政府客戶提供多元、創新的數據服務。


✅ 職務簡介

1. 我們的服務價值以「資料科學」為核心，透過專業的資料整備、數據分析與應用平台開發，為政府及企業客戶提供解決方案，並實現戰略目標。

2. 我們的工作內容將經常接觸新興資訊科技、人工智慧、數據分析、資料視覺化、軟體開發(Web/App)等議題。我們期望您對這些議題具備基本認識、熱情與好奇心。

3. 我們迄今的服務遍及零售、交通、航運、電信、能源、犯罪、災防等多元範疇，並持續向新領域擴張，能不斷提供全新的學習挑戰與成長機會。

4. 初次面試時請準備簡報進行個人簡介、經驗作品集分享或其他加分項目等。


✅ 能力需求

1. 釐清客戶需求，並能轉化為數據分析任務。
2. 與BD、PM、RD等進行跨部門合作，共同規劃如何透過數據驅動解決方案。
3. 建構數據分析所需要之環境與調度資源。
4. 執行並主導資料科學範疇之相關任務，如資料ETL、特徵工程、模型建構或調校等，並對分析成果可基於統計或科學理論進行解釋與說明。

⚠️ 初次面試時請準備簡報進行個人簡介、經驗作品集分享或其他加分項目等。

✅ 薪資待遇：
面議，保障年薪14~22個月。


✅ 公司福利
1. 彈性上下班時間（10:00-18:00）
2. 不定期的員工聚餐、免費午餐、下午茶、出遊團康活動
3. 完整而多元的職涯發展及多項教育訓練補助
4. 每年定期健康檢查
5. 每年定期升遷考核與薪資調整
6. 公司的零食飲料櫃永遠補給充足，每位新進員工都保證先胖五公斤！",大學、碩士,不拘,"['Python', 'Excel', 'PowerPoint', 'Word']","(1). 熟智慧物聯、智慧零售和金融科技產業者佳。
(2). 具備數據視覺化經驗者佳。
(3). 具備資料庫分析經驗者佳。
(4). 精通統計理論相關知識，並有數據分析實際經驗。
(5). 喜歡主動閱讀國內外AI或大數據分析相關的論文、專利或相關新知者佳。
(6.) 對數據資料有敏感度且有熱情。
(7). 熟悉基礎git版本控制。
(8). 能閱讀英文文件加分。
持有經濟部能力鑑定(iPAS)證書者優先面試! BDA

"
資料科學家,特力集團_特力股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7nh8k?jobsource=jolist_c_relevance,"若您熱愛數據分析、且對機器學習導入零售行業的應用富有熱情，你就是我們要徵的人才! 

我們正尋找積極主動的資料科學家，協助挖掘特力集團龐大的零售數據，並搭建企業內的數據驅動解決方案。你將會跟團隊進行獨具洞見的策略型數據分析，也將發揮對演算法的理解及開發能力，建設機器學習自動化的企業級應用。

加入我們團隊，你將有機會接觸 :
1. 零售會員體系數據，進行深度策略型數據分析，構思機器學習應用的落地方式
2. 基於商業需求，獨立開發新機器學習應用並佈署雲端系統，建立自動化排程
3. 維護既有模型，包含模型效能評估，重覆訓練(re-train)及參數調整
4. 規劃A/B Testing，包含估算樣本數量，執行時間，及最終結果分析
5. 與內部其他部門協作，與stakeholders有效溝通與結果報告(presentation)
6. 管理機器學習/數據分析的專案時程
",大學、碩士,不拘,"['Python', 'R', 'MS SQL', 'PostgreSQL']","1.	熟悉統計學原理，及主流機器學習演算法 (例: XGBoost, Random Forest, LR, KMeans等) 
2.	熟悉機器學習專案流程，包括但不限於數據清洗，建模，驗證，應用落地等
3.	熟悉Python或R語言，具機器學習套件使用經驗 (例: pandas, numpy, sklearn等)
4.	精通SQL查詢語句編寫，能自我監督結果數據的正確性
5.	具備專案管理，及與外部單位有效溝通的能力
6.	具備零售或電商行業基礎知識，例如行銷，線上搜尋，門店營運，產品開發等領域"
資深資料科學家 Senior Data Scientist [RD],酷遊天股份有限公司,台北市內湖區,"年薪1,200,000~1,500,000元",//www.104.com.tw/job/7mqgh?jobsource=jolist_c_relevance,"身為 KKday 的資料科學家，你將會與世界各地的市場行銷團隊和產品經理合作，負責執行資料科學專案，引領數據驅動 KKday 成長營銷生態系，進而幫助 KKday 更快速成長。

[ 你的工作包含 ]
1. 利用資料科學技術洞察客戶行為與社群數據，創造商業價值輔以行銷決策，會參與的主題包含：廣告、聯盟行銷、內容經營、會員標籤系統。
2. 具有獨立工作能力，能夠帶領執行需求訪談 (Requirement Collection)、資料收集 (Data Collection)、資料清理 (Data Cleaning) 、模型建置 (Model Creation)、資料視覺化 (Data Visualization) 等任務。
3. 維運與優化會員標籤 (CDP) 系統，並規劃 Roadmap。
4. 處理日常資料分析需求，與市場行銷團隊合作。
5. 和資料工程師與架構師合作，讓完成的專案符合 ETL/Data Pipeline、資料架構。
",大學、碩士,不拘,"['Python', 'MySQL', 'Tableau', 'Power BI\u200b']","[ 條件要求 ]
在 KKday 你會遇到許多優秀並對工作抱有熱情的同事和主管，每個角色緊密的合作發揮各自的能力及專長。因此我們在尋找的資料科學家不只需要專業能力和經驗，也要求擁有符合團隊文化的態度與特質。

【技能與經驗】
- 2 年以上的資料科學家經驗
- 需非常熟悉 Python 和 SQL
- 需熟悉任一資料庫架構 (Teradata/Oracle/Postgresql/Mysql) 
- 需熟悉任一 BI 工具 (Tableau/Data Studio/PowerBI/…...)
- 需有文字探勘 (Text Mining) 基礎知識與經驗
- 需熟悉客戶行為數據 (Web/APP Customer Behavior Data) 並有處理過相關數據的經驗
- 具有 Git 相關版控工具實務經驗
- 有執行過客戶分群、推薦系統、客戶生命週期分析等相關專案經驗。
- 優秀的數據分析能力，邏輯良好且具備利用數據幫助決策的思維
- 需具有用戶思考思維，擅長從用戶使用場景及產品體驗角度出發思考問題

【態度與特質】
- 具有創新思維，在這個團隊我們需要更前線的發現問題，並思考數據產品的做法
- 做事嚴謹細且富有責任感
- 良好的團隊合作精神
- 良好的溝通表達能力
- 清晰的邏輯思考能力
- 具有批判性思考能力
- 面對質疑及批評保持開放的心態
- 對工作及作品具嚴謹與負責任的態度
- 追求卓越、樂於接受挑戰

如果你滿足以上的條件，也對 KKday 正在前進的方向有興趣，你就是我們期待能一起共事的人才，請將履歷寄給我們，然後找個時間來聊聊吧！

[ 加分條件 ]
- 熟悉聯盟行銷生態、廣告業、CDP、Social Listening 等主題 
- 具有建置 data processing pipeline 的實務經驗 (Airflow / Luigi / Digdag)
- 流暢的英文能力
- 電商、新創、旅遊產業的工作經驗
"
資料科學家 Data Scientist,干城數碼有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/6vg27?jobsource=jolist_c_relevance,"這份職位將參與知名消費電子品牌數據分析部門專案，與多位資料科學家、資料工程師合作，為企業打造數據加值的解決方案。

我們團隊利用多元的量化分析工具，曾推動多個具有影響力的專案，如「產品銷量預測、零件需求預測、產能規劃最佳化」，應用到的方法包括：機器學習、作業研究、甚至經濟學模型等。歡迎加入我們，一起探索應用更多創造商業影響力的量化分析方法。


Job Responsibility:
1.	與商業分析師合作，設計Data-Driven的商業解決方案 (例如機器學習)，確認解決方案吻合公司的商業需求。
2.	設計、實作量化模型，包含資料清理、釐清資料含意、特徵工程、模型評估等
3.	透過資料分析，提出優化模型的假說，並透過執行驗證，持續優化模型。
4.	透過資料視覺化工具 (Power BI, Python Matplotlib等)，輸出主旨清晰的資料分析圖
",大學、碩士,資訊工程相關、資訊管理相關、數理統計相關,"['Python', 'MS SQL', 'PL/SQL', 'Power BI\u200b']","◆熟稔機器學習(及統計模型)原理，並具1年以上實作經驗
◆能快速理解商業問題，並能從資料分析中，找出insight
◆精通Python (或R)，能產出易讀易維護的程式碼
◆具備基礎SQL技能
◆熱愛學習、喜歡研究新的量化分析方法，並將之用於解決問題。
◆具備資訊、統計、經濟、工業工程管理、量化分析相關背景者尤佳

歡迎檢附作品集、論文研究成果或Sample Code，與我們分享您的經歷！
"
資料科學家 Data Scientist,韋爻研策有限公司,台中市西屯區,"月薪40,000~75,000元",//www.104.com.tw/job/7c5pz?jobsource=jolist_c_relevance,"工作: 
- 利用資料科學技術洞察客戶行為數據
- 執行需求訪談、資料收集、資料清理 、模型建置、資料視覺化等任務
- 機器學習/深度學習演算法開發應用

條件: 
- 良好的溝通與表達能力
- 善資料視覺化
- 熟SQL、Python
- 熟悉機器學習方法
- 熟文字探勘 (Text Mining) 基礎知識
 
加分: 
- 大數據(Big Data)雲端系統開發(Hadoop/NoSQL)
- Open Data分析及加值應用
- NLP實務經驗
 
人格特質: 
- 樂於溝通討論，能與團隊一起解決問題 
- 能夠主動學習並自我要求 
- 對新技術有強烈興趣
",不拘,不拘,"['Python', 'MS SQL', 'hadoop']","＋ 加分條件 ＋
＋ 有區塊鏈,加密貨幣或量化交易相關經驗
＋ 有NLP相關經驗"
YFG-資料科學家,裕融企業股份有限公司,台北市大安區,"月薪45,000~60,000元",//www.104.com.tw/job/7fdhs?jobsource=jolist_c_relevance,"1. 與需求單位溝通確認分析需求，以建立分析議題 。
2. 資料分析、文件報告撰寫製作及簡報。
3. 整理數據包含數據清洗、特徵工程及探索。
4. 進行統計分析與machine learning預測模型開發與調整參數。
5. 利用Tableau BI軟體進行資料視覺化儀表板設計。
6. 研究客戶樣貌並結合數據技術，發展金融商品科學應用模型與場景。",大學以上,資訊管理相關、統計學相關、應用數學相關,"['Python', 'Excel', 'PowerPoint', 'Word']","1. 熟悉資料庫MS SQL語法、Python、R和數據分析套件、BI工具
2. 具備金融、電商大數據分析、建模經驗尤佳，如行銷CRM、風控Scorecard者佳
3. 具主動積極、解決問題、思維邏輯清晰、良好溝通能力、團隊協作、簡報組織能力。
4. 具深度學習建模經驗加分。
5. 請提供實際落地案例加分（如:內部研究、POC、競賽、文獻發表、其他等）。
6.熟悉unbalance data資料處理，及建模經驗者加分。
7.平行運算、運用GPU運算經驗者加分。"
Data Scientist 資料科學家,保誠人壽保險股份有限公司_總公司,台北市信義區,待遇面議,//www.104.com.tw/job/7jcby?jobsource=jolist_c_relevance,"工作內容：
1.針對資料清理挖掘分析，從中找出具商業價值的分析洞察
2.建立AI/Machine Learning model，協助解決業務問題
3.透過資料分析方法協助跨部門專案
4.找尋新資料契機，並與既有資料進行整合創造綜效

能力需求
1.大學以上電腦科學、統計、資訊工程、數學或相關科系
2.至少三年機器學習、人工智慧及數據分析之相關經驗
3.熟悉Python及SQL
4.具SQL及NoSQL database經驗
5.具使用Power BI經驗
6.對金融保險產業具有興趣
7.好的問題解決能力及溝通技巧
8.具英語溝通能力",大學以上,數學及電算機科學學科類,[], 
資料科學開發工程師,杰悉科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/6cy2g?jobsource=jolist_c_relevance,"我們是杰悉科技股份有限公司(NADI SYSTEM Corp)，致力於3D監控系統的開發及整合，目前欲發展AI影像辨識監控平台，希望有前端、後端、AI、IOT相關經歷的夥伴加入我們的行列。我們正在積極尋找具有熱情的軟體工程師，我們提供學習的時間及發揮的空間，讓您一展長才。我們在中國、新加坡、馬來西亞、泰國及美國等地都進行過專案，您將有機會參與海外專案的開發並且有出差的機會！

NADI SYSTEM 是一個成長中的新創公司，來自於各個具有根基不同產業的核心人員組成，有屬於自己的文化及技術能量，因此，我們希望找到具有創新性、積極度、溝通力 三者兼具的人來做為伙伴，當然有能力也可以又自命不凡，不過我們重視的是團隊而非個人，所以也沒有單兵作戰及超級英雄人物的事在這裡發生。

對於每一位被我們徵選的新伙伴，我們會提供1~3個月的機會希望來證明您的能力，而順利的進入第3個月正式成員；非常希望有實力的您加入，在互相給彼此機會與成長的狀態下，享受公司獲利所帶來的成果。
公司福利基於法定勞基法之上，該有的都有且優於，若您覺得還不足，也歡迎靠自己實力與付出爭取。
PS. NADI 整體團隊，因每一位伙伴的技能差異因此不同開發組別，並以利潤中心制度為基礎，沒有大鍋菜的均食概念，提供每一組team 資源與協助建立生存競爭力，享有因付出而獲得反饋的利潤。",大學以上,數學及電算機科學學科類,[]," *****基本項目*****
1. 熟悉資料處理語言，如Python, Go,  SQL, Java and C/C++ 等。
2. 對於規劃系統架構及模組之設計，並控管軟體設計進度具有經驗。
3. 懂得使用統計模型/機器學習/深度學習(Deep Learning)
4. 懂得利用統計方法/機器學習/深度學習的創新/推導/應用/實證
5. 對大數據資料處理及分析或人工智慧有高度興趣者
6. 可協助定義專案的可能範圍/分析方法/演算法
7. 具備 統計建模/ 資料探勘/ 機器學習/ 深度學習 經驗
8. 對資料科學具好奇心者, 喜歡閱讀最新論文, 閱讀論文有時也是工作內容之一
9. 對於API及JSON整合應用有經驗

*****加分項目*****
1. 能協助設計針對不同產業的預測架構及分析模型。
2. 若有數據分析/人工智慧相關作品請附於履歷上。
3. 熟悉關聯性資料庫架構及分散式 Hadoop/Spark 平台
4. 具有開發 分析工具/套件 如：ETL、Data Warehous提升各產業的自動化智慧分析能力
5. 具有開發決策數據與建議數據整理、分析及圖表化經驗
6. 可將產線工程問題轉為可分析的 數學/統計模型/視覺化顯示 ELK  
7. 熟悉在跨系統的環境開發及經驗
8. 熟悉OpenCV 及開發經驗與應用
9. 對於 HTML、XML、jQuery、JavaScript、SMIL、Node.js 熟悉或有經驗
10. 對於Vue, React 等設計熟悉或有經驗
11. 具與前/後端工程師溝通協調工作內容能力
12. 善溝通/團隊合作/喜歡分享知識/具工作熱誠者佳
13. 有3D Engine ex: OpenGL / Unity / Unreal 應用或開發經驗
14. 對於三維空間學及物件編輯與模組化設計熟悉或有開發經驗
15. 對於資料數據分析或AI 導入具有成功經驗
16. 對於R, Tableau, D3.JS 等有使用及開發經驗
17. 對於GIS 相關應用開發具有開發經驗
18. 對於影像RTSP, H.264 等串流整合及應用具有相關經驗
 "
資料科學工程師,昊青股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/3yrz9?jobsource=jolist_c_relevance,"商業智慧 / 巨量資料 (BI / Big Data) / 資料科學 / 人工智慧機器學習 (AI / ML)
等領域之相關軟體售前與售後技術支援
1. 熟悉操作資料分析工具 
2. 協助企業客戶收集, 統計, 整理數據, 並以視覺化方式呈現
3. 瞭解企業客戶需求, 規劃數據管理解決方案
4. 在迅速變化的產業內, 挖掘數據背後意義, 以分析未來趨勢
5. 為客戶安裝, 並設定軟體部署
6. 提供教育訓練課程, 指導企業客戶資料分析軟體操作與應用",大學、碩士,數理統計相關、商業及管理學科類、經濟社會及心理學科類,"['Windows Server 2012', 'Python', 'MS SQL']","熟悉SQL資料庫，Windows Server者更佳.
TOEIC成績800以上"
資料科學工程師 / Data Science Engineer,紫式大數據決策股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7n2yi?jobsource=jolist_c_relevance,"我們是專長在數據分析研究與服務的團隊，針對企業需求開發各種數據分析演算法以協助企業逐步進行數位轉型是我們的使命。我們持續尋找對運用數據分析讓企業運作更智能化有熱情且有興趣投入的人才，如果你/妳也有興趣挑戰，歡迎來找我們聊聊！

【工作內容】
1.	與客戶端洽談了解產業知識及問題需求，了解領域知識與資料之間的對應關係。
2.	能從資料中觀察、分析並利用合宜的方式進行推論、尋找洞見、機會點。
3.	依據客戶端的問題、資料結構與限制規劃可行的分析方向，並進行實作與驗證，並利用數據提供解決方案。
4.	進行數據分析應用、資料科學等相關技術研究(包含但不限於統計、機器學習、深度學習等)，分享研究成果並利用Python等程式實作以解決實際問題。

【我們在尋找這樣的你】
1.	邏輯清晰、具備跨域溝通、團隊合作的能力。
2.	對於數據分析應用的end-to-end 流程有熱忱，且有相關專案經驗。
3.	熱愛解決問題，擁抱多元的問題種類與使用情境:  從定義問題、架構問題到設計及打造以數據為基礎的解決方案，重視落地及價值傳遞。
4.	熟悉統計、機器學習等工具，有能力批判及挑選合適的方法並透過Python等程式實作。
5.	[加分] 熟悉解深度學習技術與原理，有相關實作經驗尤佳。
6.	[加分] 熟悉NLP技術及原理，有相關實作經驗尤佳。
7.	[加分] 熟悉工業工程及決策分析，具備領域經驗尤佳。

如有相關作品、專案等請檢附於履歷作品集中，我們期待與你更進一步地認識。",大學、碩士,不拘,"['Python', 'R']","熟悉SQL資料庫，Windows Server者更佳.
TOEIC成績800以上"
